revid	title	toclevel	index	indexInverse	bytes	date	titlesNumber	main category	second category	anchor
645013543	After-effects	2	9	24	1584	31/01/15 17:16	33	effects	neutral	After-effects
645013543	Chronic use and addiction	1	11	22	4306	31/01/15 17:16	33	effects	negative	Chronic_use_and_addiction
645013543	Medical	2	3	30	372	31/01/15 17:16	33	uses	positive	Medical
645013543	Immediate effects	2	8	25	3240	31/01/15 17:16	33	effects	neutral	Immediate_effects
647279514	Overdose	1	10	24	4391	15/02/15 19:10	34	effects	negative	Overdose
647279514	Harm assessment	3	32	2	1313	15/02/15 19:10	34	safety	negative	Harm_assessment
647279514	Adverse effects	1	7	27	5536	15/02/15 19:10	34	effects	negative	Adverse_effects
647279514	After-effects	2	9	25	1584	15/02/15 19:10	34	effects	neutral	After-effects
647279514	Chronic use and addiction	1	11	23	4309	15/02/15 19:10	34	effects	negative	Chronic_use_and_addiction
647279514	Medical	2	2	32	118	15/02/15 19:10	34	uses	positive	Medical
647279514	Immediate effects	2	8	26	3651	15/02/15 19:10	34	effects	neutral	Immediate_effects
647279514	Recreational effects	3	5	29	1550	15/02/15 19:10	34	effects	positive	Recreational_effects
647291607	Effects	1	1	33	1533	15/02/15 20:47	34	effects	neutral	Effects
647291607	Overdose	1	10	24	4391	15/02/15 20:47	34	effects	negative	Overdose
647291607	Harm assessment	3	32	2	1313	15/02/15 20:47	34	safety	negative	Harm_assessment
647291607	Adverse effects	1	7	27	5535	15/02/15 20:47	34	effects	negative	Adverse_effects
647291607	After-effects	2	9	25	1584	15/02/15 20:47	34	effects	neutral	After-effects
647291607	Chronic use and addiction	1	11	23	4309	15/02/15 20:47	34	effects	negative	Chronic_use_and_addiction
647291607	Medical	2	3	31	118	15/02/15 20:47	34	uses	positive	Medical
647291607	Immediate effects	2	8	26	3651	15/02/15 20:47	34	effects	neutral	Immediate_effects
647292437	Overdose	1	10	24	4391	15/02/15 20:54	34	effects	negative	Overdose
647292437	Harm assessment	3	32	2	1313	15/02/15 20:54	34	safety	negative	Harm_assessment
647292437	Adverse effects	1	7	27	5535	15/02/15 20:54	34	effects	negative	Adverse_effects
647292437	After-effects	2	9	25	1584	15/02/15 20:54	34	effects	neutral	After-effects
647292437	Chronic use and addiction	1	11	23	4309	15/02/15 20:54	34	effects	negative	Chronic_use_and_addiction
647292437	Medical	2	2	32	118	15/02/15 20:54	34	uses	positive	Medical
647292437	Immediate effects	2	8	26	3651	15/02/15 20:54	34	effects	neutral	Immediate_effects
647292437	Recreational effects	3	5	29	1550	15/02/15 20:54	34	effects	positive	Recreational_effects
648384506	Overdose	1	10	25	4811	22/02/15 22:09	35	effects	negative	Overdose
648384506	Harm assessment	3	32	3	1313	22/02/15 22:09	35	safety	negative	Harm_assessment
648384506	Adverse effects	1	6	29	5535	22/02/15 22:09	35	effects	negative	Adverse_effects
648384506	After-effects	2	8	27	1584	22/02/15 22:09	35	effects	neutral	After-effects
648384506	Chronic use and addiction	2	11	24	2087	22/02/15 22:09	35	effects	negative	Chronic_use_and_addiction
648384506	Medical	2	2	33	118	22/02/15 22:09	35	uses	positive	Medical
648384506	Immediate effects	2	7	28	3651	22/02/15 22:09	35	effects	neutral	Immediate_effects
648384506	Recreational effects	3	4	31	1550	22/02/15 22:09	35	effects	positive	Recreational_effects
648384506	Dependence and withdrawal	2	9	26	2235	22/02/15 22:09	35	safety	negative	Dependence_and_withdrawal
648413040	Long-term effects	2	9	27	4244	23/02/15 01:59	36	effects	neutral	Long-term_effects
648413040	Overdose	1	11	25	4815	23/02/15 01:59	36	effects	negative	Overdose
648413040	Harm assessment	3	33	3	1313	23/02/15 01:59	36	safety	negative	Harm_assessment
648413040	Adverse effects	1	6	30	21	23/02/15 01:59	36	effects	negative	Adverse_effects
648413040	After-effects	2	8	28	1584	23/02/15 01:59	36	effects	neutral	After-effects
648413040	Chronic use and addiction	2	12	24	2087	23/02/15 01:59	36	effects	negative	Chronic_use_and_addiction
648413040	Medical	2	2	34	118	23/02/15 01:59	36	uses	positive	Medical
648413040	Immediate effects	2	7	29	4965	23/02/15 01:59	36	effects	neutral	Immediate_effects
648413040	Recreational effects	3	4	32	1550	23/02/15 01:59	36	effects	positive	Recreational_effects
648413040	Dependence and withdrawal	2	10	26	2235	23/02/15 01:59	36	safety	negative	Dependence_and_withdrawal
678136471	Long-term effects	2	9	30	4241	27/08/15 16:05	39	effects	neutral	Long-term_effects
678136471	Overdose	2	12	27	4908	27/08/15 16:05	39	effects	negative	Overdose
678136471	Adverse effects	1	6	33	21	27/08/15 16:05	39	effects	negative	Adverse_effects
678136471	After-effects	2	8	31	1551	27/08/15 16:05	39	effects	neutral	After-effects
678136471	Chronic use and addiction	2	11	28	2096	27/08/15 16:05	39	effects	negative	Chronic_use_and_addiction
678136471	Medical	2	2	37	144	27/08/15 16:05	39	uses	positive	Medical
678136471	Immediate effects	2	7	32	6159	27/08/15 16:05	39	effects	neutral	Immediate_effects
678136471	Recreational effects	3	4	35	1553	27/08/15 16:05	39	effects	positive	Recreational_effects
678136471	Dependence and withdrawal	2	10	29	2231	27/08/15 16:05	39	safety	negative	Dependence_and_withdrawal
678151208	Long-term effects	2	9	29	5855	27/08/15 17:47	38	effects	neutral	Long-term_effects
678151208	Overdose	2	11	27	4908	27/08/15 17:47	38	effects	negative	Overdose
678151208	Adverse effects	1	6	32	21	27/08/15 17:47	38	effects	negative	Adverse_effects
678151208	After-effects	2	8	30	1551	27/08/15 17:47	38	effects	neutral	After-effects
678151208	Medical	2	2	36	469	27/08/15 17:47	38	uses	positive	Medical
678151208	Immediate effects	2	7	31	6544	27/08/15 17:47	38	effects	neutral	Immediate_effects
678151208	Recreational effects	3	4	34	1553	27/08/15 17:47	38	effects	positive	Recreational_effects
678151208	Reinforcement disorders	2	10	28	2659	27/08/15 17:47	38	effects	neutral	Reinforcement_disorders
684783721	Long-term effects	2	9	28	7011	08/10/15 18:42	37	effects	neutral	Long-term_effects
684783721	Overdose	2	11	26	5006	08/10/15 18:42	37	effects	negative	Overdose
684783721	Harm assessment	2	34	3	2260	08/10/15 18:42	37	safety	negative	Harm_assessment
684783721	Adverse effects	1	6	31	21	08/10/15 18:42	37	effects	negative	Adverse_effects
684783721	After-effects	2	8	29	1551	08/10/15 18:42	37	effects	neutral	After-effects
684783721	Medical	2	2	35	469	08/10/15 18:42	37	uses	positive	Medical
684783721	Immediate effects	2	7	30	6664	08/10/15 18:42	37	effects	neutral	Immediate_effects
684783721	Recreational effects	3	4	33	1618	08/10/15 18:42	37	effects	positive	Recreational_effects
684783721	Reinforcement disorders	2	10	27	2659	08/10/15 18:42	37	effects	neutral	Reinforcement_disorders
699745427	Effects	2	5	39	1603	14/01/16 05:32	44	effects	neutral	Effects
699745427	Long-term effects	2	11	33	7014	14/01/16 05:32	44	effects	neutral	Long-term_effects
699745427	Overdose	2	13	31	5026	14/01/16 05:32	44	effects	negative	Overdose
699745427	Harm assessment	2	41	3	2548	14/01/16 05:32	44	safety	negative	Harm_assessment
699745427	Adverse effects	1	8	36	21	14/01/16 05:32	44	effects	negative	Adverse_effects
699745427	After-effects	2	10	34	1561	14/01/16 05:32	44	effects	neutral	After-effects
699745427	Medical	2	2	42	459	14/01/16 05:32	44	uses	positive	Medical
699745427	Immediate effects	2	9	35	5115	14/01/16 05:32	44	effects	neutral	Immediate_effects
699745427	Reinforcement disorders	2	12	32	2659	14/01/16 05:32	44	effects	neutral	Reinforcement_disorders
699745427	Spiritual	2	4	40	125	14/01/16 05:32	44	uses	positive	Spiritual
704224403	Effects	2	6	39	1603	10/02/16 08:57	45	effects	neutral	Effects
704224403	Long-term effects	2	12	33	7174	10/02/16 08:57	45	effects	neutral	Long-term_effects
704224403	Overdose	2	14	31	5026	10/02/16 08:57	45	effects	negative	Overdose
704224403	Harm assessment	2	42	3	2551	10/02/16 08:57	45	safety	negative	Harm_assessment
704224403	Adverse effects	1	9	36	21	10/02/16 08:57	45	effects	negative	Adverse_effects
704224403	After-effects	2	11	34	1561	10/02/16 08:57	45	effects	neutral	After-effects
704224403	Medical	2	2	43	383	10/02/16 08:57	45	uses	positive	Medical
704224403	Immediate effects	2	10	35	5115	10/02/16 08:57	45	effects	neutral	Immediate_effects
704224403	Reinforcement disorders	2	13	32	2659	10/02/16 08:57	45	effects	neutral	Reinforcement_disorders
704224403	Spiritual	2	5	40	419	10/02/16 08:57	45	uses	positive	Spiritual
704224403	Alternative medicine	2	3	42	160	10/02/16 08:57	45	uses	positive	Alternative_medicine
704226250	Effects	2	6	39	1537	10/02/16 09:14	45	effects	neutral	Effects
704226250	Overdose	2	14	31	5026	10/02/16 09:14	45	effects	negative	Overdose
704226250	Harm assessment	2	42	3	2551	10/02/16 09:14	45	safety	negative	Harm_assessment
704226250	Adverse effects	1	9	36	21	10/02/16 09:14	45	effects	negative	Adverse_effects
704226250	Medical	2	2	43	383	10/02/16 09:14	45	uses	positive	Medical
704226250	Reinforcement disorders	2	13	32	2659	10/02/16 09:14	45	effects	neutral	Reinforcement_disorders
704226250	Spiritual	2	5	40	419	10/02/16 09:14	45	uses	positive	Spiritual
704226250	Alternative medicine	2	3	42	187	10/02/16 09:14	45	uses	positive	Alternative_medicine
704226250	Short-term	2	10	35	5108	10/02/16 09:14	45	effects	neutral	Short-term
704226250	Intermediate-term	2	11	34	1573	10/02/16 09:14	45	effects	neutral	Intermediate-term
704226250	Long-term	2	12	33	7166	10/02/16 09:14	45	effects	neutral	Long-term
705237590	Overdose	2	14	31	5026	16/02/16 08:56	45	effects	negative	Overdose
705237590	Harm assessment	2	42	3	2551	16/02/16 08:56	45	safety	negative	Harm_assessment
705237590	Adverse effects	1	9	36	21	16/02/16 08:56	45	effects	negative	Adverse_effects
705237590	Medical	2	2	43	383	16/02/16 08:56	45	uses	positive	Medical
705237590	Reinforcement disorders	2	13	32	2659	16/02/16 08:56	45	effects	neutral	Reinforcement_disorders
705237590	Spiritual	2	5	40	419	16/02/16 08:56	45	uses	positive	Spiritual
705237590	Alternative medicine	2	3	42	187	16/02/16 08:56	45	uses	positive	Alternative_medicine
705237590	Short-term	2	10	35	5035	16/02/16 08:56	45	effects	neutral	Short-term
705237590	Intermediate-term	2	11	34	1573	16/02/16 08:56	45	effects	neutral	Intermediate-term
705237590	Long-term	2	12	33	7166	16/02/16 08:56	45	effects	neutral	Long-term
705237746	Effects	1	8	37	1535	16/02/16 08:58	45	effects	neutral	Effects
705237746	Overdose	2	14	31	5026	16/02/16 08:58	45	effects	negative	Overdose
705237746	Harm assessment	2	42	3	2551	16/02/16 08:58	45	safety	negative	Harm_assessment
705237746	Adverse effects	1	9	36	21	16/02/16 08:58	45	effects	negative	Adverse_effects
705237746	Medical	2	2	43	383	16/02/16 08:58	45	uses	positive	Medical
705237746	Reinforcement disorders	2	13	32	2659	16/02/16 08:58	45	effects	neutral	Reinforcement_disorders
705237746	Spiritual	2	5	40	419	16/02/16 08:58	45	uses	positive	Spiritual
705237746	Alternative medicine	2	3	42	187	16/02/16 08:58	45	uses	positive	Alternative_medicine
705237746	Short-term	2	10	35	5035	16/02/16 08:58	45	effects	neutral	Short-term
705237746	Intermediate-term	2	11	34	1573	16/02/16 08:58	45	effects	neutral	Intermediate-term
705237746	Long-term	2	12	33	7166	16/02/16 08:58	45	effects	neutral	Long-term
705296894	Effects	1	8	38	1535	16/02/16 17:55	46	effects	neutral	Effects
705296894	Overdose	2	15	31	5026	16/02/16 17:55	46	effects	negative	Overdose
705296894	Harm assessment	2	43	3	2551	16/02/16 17:55	46	safety	negative	Harm_assessment
705296894	Adverse effects	1	9	37	21	16/02/16 17:55	46	effects	negative	Adverse_effects
705296894	Medical	2	2	44	383	16/02/16 17:55	46	uses	positive	Medical
705296894	Reinforcement disorders	2	14	32	2659	16/02/16 17:55	46	effects	neutral	Reinforcement_disorders
705296894	Spiritual	2	5	41	419	16/02/16 17:55	46	uses	positive	Spiritual
705296894	Alternative medicine	2	3	43	187	16/02/16 17:55	46	uses	positive	Alternative_medicine
705296894	Short-term	2	10	36	5035	16/02/16 17:55	46	effects	neutral	Short-term
705296894	Intermediate-term	2	11	35	1573	16/02/16 17:55	46	effects	neutral	Intermediate-term
705296894	Long-term	2	12	34	6531	16/02/16 17:55	46	effects	neutral	Long-term
705296894	In pregnancy	2	13	33	656	16/02/16 17:55	46	effects	negative	In_pregnancy
706678470	Effects	1	7	38	1535	24/02/16 17:51	45	effects	neutral	Effects
706678470	Overdose	2	14	31	5026	24/02/16 17:51	45	effects	negative	Overdose
706678470	Harm assessment	2	42	3	2551	24/02/16 17:51	45	safety	negative	Harm_assessment
706678470	Adverse effects	1	8	37	21	24/02/16 17:51	45	effects	negative	Adverse_effects
706678470	Medical	2	2	43	501	24/02/16 17:51	45	uses	positive	Medical
706678470	Reinforcement disorders	2	13	32	2659	24/02/16 17:51	45	effects	neutral	Reinforcement_disorders
706678470	Alternative medicine	2	3	42	187	24/02/16 17:51	45	uses	positive	Alternative_medicine
706678470	Short-term	2	9	36	5035	24/02/16 17:51	45	effects	neutral	Short-term
706678470	Intermediate-term	2	10	35	1573	24/02/16 17:51	45	effects	neutral	Intermediate-term
706678470	Long-term	2	11	34	6508	24/02/16 17:51	45	effects	neutral	Long-term
706678470	In pregnancy	2	12	33	656	24/02/16 17:51	45	effects	negative	In_pregnancy
706678470	Recreational and spiritual	2	4	41	2005	24/02/16 17:51	45	uses	neutral	Recreational_and_spiritual
710674837	Effects	1	7	38	1468	18/03/16 10:28	45	effects	neutral	Effects
710674837	Overdose	2	14	31	4990	18/03/16 10:28	45	effects	negative	Overdose
710674837	Harm assessment	2	42	3	2551	18/03/16 10:28	45	safety	negative	Harm_assessment
710674837	Adverse effects	1	8	37	21	18/03/16 10:28	45	effects	negative	Adverse_effects
710674837	Medical	2	2	43	501	18/03/16 10:28	45	uses	positive	Medical
710674837	Reinforcement disorders	2	13	32	2659	18/03/16 10:28	45	effects	neutral	Reinforcement_disorders
710674837	Short-term	2	9	36	5035	18/03/16 10:28	45	effects	neutral	Short-term
710674837	Intermediate-term	2	10	35	1573	18/03/16 10:28	45	effects	neutral	Intermediate-term
710674837	Long-term	2	11	34	6512	18/03/16 10:28	45	effects	neutral	Long-term
710674837	In pregnancy	2	12	33	1551	18/03/16 10:28	45	effects	negative	In_pregnancy
710674837	Recreational and spiritual	2	4	41	2005	18/03/16 10:28	45	uses	neutral	Recreational_and_spiritual
710674837	Unlicensed medical use	2	3	42	189	18/03/16 10:28	45	uses	neutral	Unlicensed_medical_use
710714497	Effects	1	7	38	1468	18/03/16 16:42	45	effects	neutral	Effects
710714497	Overdose	2	14	31	4990	18/03/16 16:42	45	effects	negative	Overdose
710714497	Harm assessment	2	42	3	2551	18/03/16 16:42	45	safety	negative	Harm_assessment
710714497	Adverse effects	1	8	37	21	18/03/16 16:42	45	effects	negative	Adverse_effects
710714497	Medical	2	2	43	501	18/03/16 16:42	45	uses	positive	Medical
710714497	Reinforcement disorders	2	13	32	2659	18/03/16 16:42	45	effects	neutral	Reinforcement_disorders
710714497	Alternative medicine	2	3	42	187	18/03/16 16:42	45	uses	positive	Alternative_medicine
710714497	Short-term	2	9	36	5035	18/03/16 16:42	45	effects	neutral	Short-term
710714497	Intermediate-term	2	10	35	1573	18/03/16 16:42	45	effects	neutral	Intermediate-term
710714497	Long-term	2	11	34	6512	18/03/16 16:42	45	effects	neutral	Long-term
710714497	In pregnancy	2	12	33	1551	18/03/16 16:42	45	effects	negative	In_pregnancy
710714497	Recreational and spiritual	2	4	41	2005	18/03/16 16:42	45	uses	neutral	Recreational_and_spiritual
712897123	Effects	1	7	40	1163	31/03/16 18:43	47	effects	neutral	Effects
712897123	Overdose	2	14	33	4990	31/03/16 18:43	47	effects	negative	Overdose
712897123	Harm assessment	2	42	5	2551	31/03/16 18:43	47	safety	negative	Harm_assessment
712897123	Adverse effects	1	8	39	21	31/03/16 18:43	47	effects	negative	Adverse_effects
712897123	Medical	2	2	45	501	31/03/16 18:43	47	uses	positive	Medical
712897123	Reinforcement disorders	2	13	34	2384	31/03/16 18:43	47	effects	neutral	Reinforcement_disorders
712897123	Alternative medicine	2	3	44	187	31/03/16 18:43	47	uses	positive	Alternative_medicine
712897123	Short-term	2	9	38	3041	31/03/16 18:43	47	effects	neutral	Short-term
712897123	Intermediate-term	2	10	37	1529	31/03/16 18:43	47	effects	neutral	Intermediate-term
712897123	Long-term	2	11	36	6204	31/03/16 18:43	47	effects	neutral	Long-term
712897123	Recreational and spiritual	2	4	43	2005	31/03/16 18:43	47	uses	neutral	Recreational_and_spiritual
712897123	Pregnancy	2	12	35	1524	31/03/16 18:43	47	effects	negative	Pregnancy
714613951	Effects	1	6	39	1185	10/04/16 20:47	45	effects	neutral	Effects
714613951	Overdose	2	13	32	4990	10/04/16 20:47	45	effects	negative	Overdose
714613951	Harm assessment	2	41	4	2556	10/04/16 20:47	45	safety	negative	Harm_assessment
714613951	Adverse effects	1	7	38	21	10/04/16 20:47	45	effects	negative	Adverse_effects
714613951	Medical	2	2	43	501	10/04/16 20:47	45	uses	positive	Medical
714613951	Reinforcement disorders	2	12	33	2377	10/04/16 20:47	45	effects	neutral	Reinforcement_disorders
714613951	Short-term	2	8	37	3041	10/04/16 20:47	45	effects	neutral	Short-term
714613951	Intermediate-term	2	9	36	1529	10/04/16 20:47	45	effects	neutral	Intermediate-term
714613951	Long-term	2	10	35	6203	10/04/16 20:47	45	effects	neutral	Long-term
714613951	Recreational and spiritual	2	3	42	2005	10/04/16 20:47	45	uses	neutral	Recreational_and_spiritual
714613951	Pregnancy	2	11	34	1467	10/04/16 20:47	45	effects	negative	Pregnancy
714614082	Effects	1	6	39	1185	10/04/16 20:48	45	effects	neutral	Effects
714614082	Overdose	2	13	32	4990	10/04/16 20:48	45	effects	negative	Overdose
714614082	Harm assessment	2	41	4	2556	10/04/16 20:48	45	safety	negative	Harm_assessment
714614082	Adverse effects	1	7	38	21	10/04/16 20:48	45	effects	negative	Adverse_effects
714614082	Medical	2	2	43	501	10/04/16 20:48	45	uses	positive	Medical
714614082	Reinforcement disorders	2	12	33	2377	10/04/16 20:48	45	effects	neutral	Reinforcement_disorders
714614082	Short-term	2	8	37	3041	10/04/16 20:48	45	effects	neutral	Short-term
714614082	Intermediate-term	2	9	36	1529	10/04/16 20:48	45	effects	neutral	Intermediate-term
714614082	Long-term	2	10	35	6203	10/04/16 20:48	45	effects	neutral	Long-term
